logFC	logCPM	LR	PValue	FDR
FRAS1	1.2711703247481	5.49789562524936	4.56073905521657	0.0327129540543641	0.0736375271876809
FRMD1	-5.17311212067379	1.94442334005489	38.9568532783951	4.33276563293984e-10	9.23486085629496e-09
FRY	-1.52403070938979	4.6955865080718	25.013054082536	5.69434736286657e-07	6.46401215222143e-06
FRZB	-1.22012576203721	3.15844080059453	11.1067359806619	0.000860147383297563	0.0036269228306233
FSCN1	2.39665902694385	9.26110177538392	16.2116149618573	5.66457413575771e-05	0.000362554657934667
FTL	1.08918748902701	11.3445988311486	6.96448166818516	0.00831435147395541	0.0239236426324508
FUT1	-1.08848832999295	3.80960800630427	13.5761414831456	0.000229078639781719	0.00119279499455186
FUT9	-4.25988859622293	3.29778204459384	22.9423827388846	1.66930371932084e-06	1.66753992671174e-05
FXYD1	-4.06026467916332	1.59821224985621	113.129820057765	2.02099698641765e-26	5.14421463696615e-24
FXYD2	4.47219804129249	1.80378112642462	5.22397311413812	0.0222775964685813	0.0538175336481368
FXYD5	1.64999613269532	6.97525595259556	22.3569350766749	2.26394030373482e-06	2.17141404784305e-05
FXYD6	-1.79698212595304	3.91216530439669	32.5689285751983	1.15039250143005e-08	1.85238383806911e-07
FYB	1.6116230734759	5.25581548104192	10.5841682133356	0.00114060203077147	0.00459154759102531
FYCO1	-1.55280812461249	6.28025229361712	65.7357286270659	5.15625933153141e-16	3.36198268532757e-14
FZD10	2.02612538937527	4.90879608442923	7.52876878071521	0.00607213915688144	0.0185015731769067
FZD2	2.83460611169845	3.3439397504343	38.1650781819612	6.50054687179667e-10	1.34020620553116e-08
FZD4	-1.76505308857405	5.01004329965031	47.0790198175436	6.8181630026884e-12	2.00100233932558e-10
FZD6	1.38757290074788	6.98124074778435	13.0201713335395	0.000308153620677689	0.00153797938283933
FZD8	-1.78650130454621	3.61471158243404	32.4781135541189	1.20542456775605e-08	1.93863907397558e-07
G0S2	-2.3379786032017	3.50102009181427	35.5754040331213	2.45366157711074e-09	4.60661909711174e-08
G6PD	1.49197645295498	8.07480376947408	10.2759703008918	0.00134773977603834	0.00527615607087948
GAB2	-1.02184260628693	4.92733004798186	14.9222069078563	0.00011203638273091	0.000648977488764256
GABARAPL1	-1.46349372139787	5.86454377184708	41.2356389663234	1.34939621162569e-10	3.15558449771689e-09
GABRA3	4.4447540197639	2.32655481580919	14.3427607610693	0.000152364424777474	0.000844866161019961
GABRB3	-1.99692089600848	3.40309889217174	9.80988799233029	0.00173576077285453	0.00653613928577596
GABRD	3.98351992605104	1.15607786873364	32.8312923595994	1.00513724847684e-08	1.65061992814385e-07
GABRE	2.4434284207455	5.18142899871864	10.5248613619894	0.00117779247678825	0.00472258746524364
GABRR1	4.6713389820248	1.16274576702336	20.7177134041356	5.3221389953031e-06	4.55652210490504e-05
GAD1	4.62498816956328	2.18242117380763	26.6350969804863	2.45738962972942e-07	3.0116675128795e-06
GADD45B	-2.0932930062167	5.13874979075928	58.3682449924708	2.17371402176146e-14	1.06167080413412e-12
GADD45G	-1.21739845028188	2.82974368854115	12.6115380933471	0.000383372911647741	0.00185126736905126
GAL3ST2	2.61419854924712	2.17186242612777	6.37932792256817	0.0115457143923907	0.0314442542587827
GALNT10	-1.13804514181478	5.9942390471708	21.3290435089055	3.86826279939057e-06	3.45015676635671e-05
GALNT12	-1.34475958746634	5.33132174389193	18.2195800778659	1.96844753468918e-05	0.000144198255539276
GAMT	-1.16702034963456	3.46592532201255	7.38240287042029	0.0065865112090474	0.0197909335670718
GAPDH	1.51204546572173	11.7424577325481	19.5057970637644	1.00294845231797e-05	7.95387999693267e-05
GARNL3	-1.31834055104307	1.76703053839328	24.3830716603296	7.8959492494599e-07	8.61589317937768e-06
GAS2L3	1.93071307086774	2.87009985167319	23.8216928912572	1.05684665534857e-06	1.11639443976007e-05
GAS6	-1.18318549776728	7.01417689463738	22.6612912102852	1.93221408419249e-06	1.89022805752933e-05
GAS7	-1.3571367690951	5.21843333196871	16.619185876198	4.56865202296586e-05	0.000300550090337853
GATA3	2.65243499988446	2.94912807162444	16.991447678046	3.75485708600436e-05	0.000254607010196484
GATA5	-3.55716095381319	1.92594605891615	12.5576441251016	0.000394588883544854	0.0018923110371738
GATA6	-1.77560236807098	6.08875312650734	12.7661139373957	0.000352955339389728	0.00172515394097579
GBGT1	-3.43442618408214	2.65864586041739	210.297908293803	1.18268986390072e-47	1.42309845805363e-44
GBP1	1.98599911410106	6.36155023980458	18.9342537183285	1.3530138131447e-05	0.000103817338149468
GBP4	1.36569820834041	5.9091338749018	8.70224497671788	0.00317818390028736	0.0108670736513055
GBP5	3.64175925762946	5.3581311620771	22.3969824293781	2.21722099147555e-06	2.13123725803706e-05
GCLM	1.58775589687598	6.0775383189013	9.38734448723764	0.00218488456636428	0.00794481651659274
GCNT2	-1.82949006886226	4.28021590398159	31.6315341460216	1.86378409846367e-08	2.88526857628832e-07
GCNT3	2.82670557457493	6.91195054817863	8.26155357207682	0.00404934601686973	0.0132797680573062
GCNT4	-2.36290032300315	2.14310387450362	44.1958880203913	2.97104732019968e-11	7.68062154885994e-10
GCOM1	-2.34713546747873	4.26030563150237	35.14852957919	3.05491990715251e-09	5.6316044416533e-08
GDA	2.43108881261884	5.470365779754	6.98618518368426	0.00821412415095499	0.0236970678426417
GDF15	1.82161050859711	5.7176766894784	5.62768630006454	0.0176789509929761	0.0445881469784739
GDPD3	-1.0128062984958	2.67055692736309	5.19924697192386	0.0225966752049213	0.0544558930409563
GDPD5	1.49525612850901	3.92326027507497	11.1489474133401	0.000840793671414859	0.00356005919220956
GEN1	1.28192955038112	5.13640061278162	32.0866045474649	1.47450500241818e-08	2.33172619020394e-07
GFI1	1.61053370370235	1.67145982078422	13.1818919186914	0.000282667238620464	0.00142746416267854
GFRA1	-2.3693064110437	4.43161578058867	19.1060320417477	1.23653455035382e-05	9.5824187988777e-05
GFRA3	-1.63332792247995	1.82720602734939	7.70558970691678	0.005505008578234	0.0170802375859131
GGCT	1.15492994997838	5.98403768819711	22.8131953165034	1.78535689748444e-06	1.77254387895208e-05
GGH	1.5934075371356	5.67142640309754	18.3663700827286	1.82246385184264e-05	0.000134610109056859
GGT6	-1.2014731337724	4.80933910603102	5.49256469876448	0.0190975085414245	0.0474963294753517
GHRL	-6.13097364385162	3.97874083974775	62.9910137071097	2.07651807939448e-15	1.24365580537852e-13
GHR	-2.10797869128087	3.02423648174799	26.7279678623558	2.34206947721164e-07	2.88637165739043e-06
GIF	-7.86811915754655	7.07717286142756	43.0639705996909	5.29789541345409e-11	1.31316373955952e-09
GIMAP2	1.05073934791599	2.58795344212191	8.00119477797656	0.00467464946062124	0.0149566338335283
GIMAP6	-1.03435081023841	3.67033230004362	12.593970178775	0.000386993222815322	0.00186554627635167
GINS1	2.51110860064191	4.73489453759024	57.4137756539054	3.53125325398341e-14	1.64576296020156e-12
GINS2	2.58305692317039	4.04162452875569	42.3729914903869	7.54244428697547e-11	1.82507847499831e-09
GINS3	1.34602871941323	4.07687479892263	17.6776022835189	2.61689924749879e-05	0.000186322100268392
GINS4	2.77883173271914	4.14736527071013	47.8405145937631	4.62338499353342e-12	1.41002589341955e-10
GIPC3	-1.38778110896387	2.89208578092006	28.1129980237062	1.14434714385617e-07	1.49374544340042e-06
GJA3	2.88193828752926	3.33190665834121	12.1422500647286	0.000492922697359741	0.00227804637648517
GJB3	1.24014264411685	6.21211872668223	6.24345655695413	0.0124652959987385	0.0334743475590029
GJB4	2.36326967244879	3.51083467634282	11.4390965090401	0.000719147503945898	0.00311371814269804
GJB7	5.42108686863999	0.951326357689248	23.0230185361046	1.60073287009607e-06	1.61488569120363e-05
GKAP1	-1.06162984514034	1.694317688116	11.3703615703674	0.000746253495505307	0.00321216626553114
GKN1	-7.64645693773303	7.91095436819942	28.4760914092416	9.48627078399168e-08	1.26572863000921e-06
GKN2	-7.52805797419794	5.50515034404307	35.1397950365469	3.06865292935474e-09	5.64905287523496e-08
GK	1.66259077570844	3.76799222801114	16.0964971467073	6.01952739637235e-05	0.000382315089339656
GLA	1.17802881772837	4.8664797212151	19.3621404069288	1.08129612229981e-05	8.5140008773113e-05
GLDC	3.26313269774819	2.49124611069357	7.68294394225674	0.00557451543712607	0.0172594821814738
GLIPR2	-1.07206488012586	3.54446355996154	16.0534995432292	6.15777156154118e-05	0.000389599734170933
GLS	1.11663609278325	7.0950349170588	15.4017061741822	8.69097869065804e-05	0.000522405967073342
GLUL	-1.87183473595951	9.41503068914818	44.9920626495793	1.97834713838376e-11	5.24757569612173e-10
GMPR	-2.34342185752978	2.53685699865086	47.5903809316609	5.25255804997997e-12	1.58727987099395e-10
GMPS	1.22054323869077	6.68441572894972	21.7583368150726	3.09243133229869e-06	2.83262429856786e-05
GNAL	-1.3396576560772	3.44571430018538	13.2575706654312	0.000271481239494455	0.00138045550747161
GNAO1	-2.70504118570735	3.29230182319352	55.491496301425	9.38641874429177e-14	4.11386220196841e-12
GNAZ	-2.65405164841784	3.01982750429086	67.8285577443602	1.78347570964026e-16	1.26914432756981e-14
GNB1L	1.11411536762735	3.09655804018169	17.4419652359505	2.962136513451e-05	0.00020799384027606
GNG7	-2.95468709872366	2.72840472670543	84.8208089621132	3.26668212812778e-20	4.28097075721775e-18
GNLY	2.72014702487585	2.86906683964792	14.310012853441	0.000155038019146576	0.000857177619642474
GOLGA7B	1.8991622137748	3.80679952194628	9.27115944250062	0.002327902935734	0.00838653327636779
GPA33	4.91866117412357	4.83098736165121	9.57762474425371	0.00196963061098002	0.0072902770601039
GPC1	1.47014765549301	8.78861174110582	7.68231692988078	0.00557645261369536	0.0172614421877623
GPD1L	-1.48110867686268	5.50399781211566	37.1060389685998	1.11876705702753e-09	2.21014936818156e-08
GPM6A	-3.01483808915275	2.20890564862702	14.7190081633293	0.000124781932581238	0.00071098306484945
GPM6B	-1.84810156219113	3.16770586114099	36.8867655221257	1.2519287824324e-09	2.4476409696123e-08
GPR128	7.16384304068205	3.03394092704178	10.7730482571147	0.00102988757001611	0.00421378419682634
GPR133	-3.93884863709943	3.18314915047207	110.068552207224	9.46599296593074e-26	2.27803423449199e-23
GPR137C	1.00979112718335	0.932893281593462	6.19709107238481	0.0127960449127869	0.0342020295770692
GPR146	-2.33081361361304	2.24690531975508	132.048956298984	1.45974572601683e-30	4.71248644623383e-28
GPR155	-4.71355370993871	5.70648624404747	395.267181559355	5.90506790681585e-88	7.81594788146145e-84
GPR158	2.50786049561653	2.73152969000964	11.8442132624439	0.000578408072256285	0.00259431014719898
GPR176	2.16728173826047	2.99998716611489	17.8796812964067	2.35320161584196e-05	0.000169645841978672
GPR19	2.79215557794983	1.03908266811053	29.1709256760056	6.62661615550926e-08	9.06093919776039e-07
GPR64	-2.67611136195996	1.3083644313148	41.1161577633619	1.43445578854891e-10	3.34268605937207e-09
GPR98	2.02609039810238	2.84223217246603	6.60788979717543	0.0101527903143021	0.0282138006718671
GPRASP1	-2.39927421516081	2.49053150422669	90.0001332091982	2.38143981891847e-21	3.66520202827964e-19
GPRASP2	-1.11715593815061	2.85755246088133	22.224453688194	2.42564675808004e-06	2.29782641405673e-05
GPRC5A	1.88505163144863	8.50777265931259	7.84460390870359	0.00509726253069436	0.0160581925100822
GPRC5B	-1.14432263794403	5.35554830103678	6.81851818326652	0.00902173941876259	0.0256523615352828
GPRC5C	-2.5919973616179	6.08976718631711	57.8079565787263	2.88998379944881e-14	1.35644771523065e-12
GPRIN1	2.5865175133701	4.99257687718589	43.7616368853214	3.70904575916048e-11	9.44094801312464e-10
GPT2	-2.61604131002955	6.18955873703761	110.165818445903	9.01273520600808e-26	2.20912154049487e-23
GPT	-1.89826225605242	2.76912416098297	12.5120884266196	0.00040432739010863	0.00193340944200789
GPX2	1.23911763066442	8.70613220125795	4.45162666722456	0.0348680185174072	0.0775913068420312
GPX3	-1.83650603194215	6.47880634780843	24.7879356629698	6.39967695849374e-07	7.15423346474857e-06
GRAMD1C	-1.15705440190678	3.42147553950511	17.6822524801758	2.61050935126549e-05	0.000185967178543326
GRAMD2	1.50587831025421	2.21347615721325	9.42973948800287	0.00213494615178113	0.00780611802899864
GRAP	1.23295365609239	2.01373519274965	8.84210031697654	0.00294360197213156	0.0102167004845017
GRB14	1.9247049489396	1.89368281997673	5.50876810254266	0.0189213694013154	0.0471289509589406
GRB7	2.34010416122853	7.20055519163662	11.1422950510432	0.000843814271017579	0.00356828296843089
GREB1	-1.50714455563978	2.57433169211671	17.385325500608	3.05173026248777e-05	0.000213717998699937
GREM1	-1.59311503273072	7.86176450038945	11.8859247949413	0.000565597355190892	0.00254807576354889
GREM2	-3.65350096315889	2.78836469356252	69.1467717154279	9.14018546268486e-17	6.75863099352496e-15
GRIK3	-3.57568005030477	0.924667366769789	22.7623138419794	1.83325670417588e-06	1.81217219839222e-05
GRIK5	-3.37476810088147	1.78178105071449	84.5250364615232	3.7938018050394e-20	4.87521948461179e-18
GRIN2A	-3.37301399578878	1.87956719256341	45.9394674878907	1.21963888364523e-11	3.36315422165171e-10
GRIN2D	3.83359269063438	5.84007034788636	33.0664170025252	8.90638403874383e-09	1.47725437514804e-07
GRIN3B	5.01487487960347	1.05317005832785	11.911038741469	0.000558022747191891	0.00251910674316712
GSDMB	1.97348956647312	6.04580116609687	6.27363745113081	0.0122547315982445	0.0330701552713463
GSG2	2.16893137196566	3.54802871838086	45.2094235705825	1.77051090788848e-11	4.7923276844196e-10
GSN	-1.53733093387226	8.89214340767185	45.1910452974265	1.78720411664417e-11	4.8276395281433e-10
GSTP1	1.32254847585285	9.84801631526346	14.0085814349653	0.000181978204909899	0.000980308471862367
GTF2IRD2B	-1.25518527270401	2.63493814743697	27.3693348853679	1.68075475528863e-07	2.13293096270377e-06
GTF2IRD2	-1.2837481908923	3.8649923084446	44.2480936095754	2.89285978303862e-11	7.50782197809788e-10
GTSE1	2.67239717380931	4.67126911155945	66.9653566806794	2.76320511762704e-16	1.8950146599436e-14
GTSF1	5.99872474058055	3.29814907160631	8.68134856292744	0.00321483017768604	0.0109640536541748
GUCY2C	5.59548113617778	4.71289951986556	14.0717899590011	0.000175963246529182	0.000954607100461492
GULP1	-1.20701987816147	4.84740842111719	12.9953545837579	0.000312264711649544	0.00155322650259052
GYPC	-1.27968648541985	3.74165462770702	17.0881701888076	3.56838857764497e-05	0.000244467863424994
GYS2	-3.45514693410028	1.03407410974681	6.3544610084703	0.0117086509178049	0.0318290621376186
GZMA	2.37515158627593	2.28395644613177	14.1121890505264	0.000172224143676223	0.000939249594436953
GZMB	2.13937950307617	2.75846686362835	14.421363587896	0.000146135045528895	0.000815104704011993
H1FX	1.00587817503873	7.55916223347099	14.3477335379671	0.000151962518940752	0.000842990737929504
H2AFX	1.46273129763286	6.85638761961364	30.8140523453862	2.83974030678808e-08	4.22798680547211e-07
H2AFZ	1.11897226330257	7.12968766542447	22.272475918797	2.36573375944977e-06	2.25434499928562e-05
HAGHL	1.78354857220184	2.27739993534515	16.0426543900794	6.19314190072758e-05	0.000391463353381233
HAND2	-2.53068873004281	1.40394687430157	11.2428125242457	0.000799319412638552	0.00340295649587773
HAP1	5.00298484927167	3.03834167642678	22.0700104044963	2.62884845795345e-06	2.46426616072747e-05
HAPLN3	1.55451035969085	3.8868607436838	19.8512977247167	8.37058880327391e-06	6.77219519560718e-05
HAUS1	1.10854509783912	3.37151737417595	14.4204741786011	0.00014620407785686	0.000815146240317354
HAUS6	1.04207042833433	4.95258609579791	20.8779581360866	4.89494982424803e-06	4.23184558287047e-05
HAUS8	1.47687876245382	3.13191295960709	32.4272597103479	1.23738477686587e-08	1.98762438186853e-07
HAVCR2	1.82045934428705	3.50641697486105	18.1897929793636	1.99947552906134e-05	0.000146215790622409
HBB	-1.80951656391451	4.04523491079873	12.6597364757765	0.000373614872636909	0.00180876607689178
HCK	1.20428371089636	3.80200101984175	8.70278904194117	0.0031772354577235	0.010866637860059
HCN2	-1.40455069068452	2.03502469846119	11.2538259907847	0.000794590628903764	0.00338713851563182
HCP5	1.80811844651186	6.22020311902333	23.7025634122787	1.12432680221612e-06	1.18107853604227e-05
HDC	-4.75851431771251	1.34766039191277	205.577662769005	1.26690008584174e-46	1.11791263574675e-43
HDGF	1.24844410294645	8.78606195075911	39.1567317816829	3.9111240267434e-10	8.41750205170336e-09
HEATR1	1.01139115949435	6.7288103725771	28.7267651179913	8.33438636134007e-08	1.12221706895928e-06
HELLS	1.96485693583292	4.45840899405956	46.8314870653132	7.7360437169556e-12	2.23700555871654e-10
HEPHL1	2.67982881372741	4.82503563305507	6.62332266918975	0.0100651885540577	0.0280056413078637
HERPUD1	-1.16551445746359	7.05232701538788	21.7658918963642	3.08027742673936e-06	2.82344543077023e-05
HES2	1.68200328718793	5.43975136040239	4.83205007525012	0.0279353940305929	0.0647982316159742
HES4	1.19725929445875	4.41333013169784	11.5736345747487	0.00066893537906549	0.00293860892044833
HES6	1.28418074973477	3.78113739338887	5.99466543527114	0.0143492021726668	0.0375199604815128
HEY1	2.08494636124615	4.45350033928923	11.8851455703901	0.000565834030064291	0.00254827465870397
HHEX	1.29672145727981	3.54672039350349	9.62435429234918	0.00192013946355874	0.00714505649133075
HHIP	-2.26383264379925	1.21386661445115	11.1152278726115	0.000856218043127672	0.00361380804172126
HIF3A	-2.41113741870577	3.90237092183561	20.2021899104764	6.96731293709983e-06	5.79138651554004e-05
HIP1R	-1.22418299166666	6.50127914511556	34.903356545228	3.46483040070306e-09	6.29087725428062e-08
HIPK2	-1.34565890105919	7.50763314910891	33.3938479115186	7.52616655759276e-09	1.26738346763738e-07
